Journey_ID,Customer_ID,Campaign_ID,Journey_Date,Journey_Stage,Device,Pages_Visited,Session_Duration,Bounce,Converted
43232,43232,30,2025-09-15,Interest,Laptop,12,655,Yes,No
43233,43233,387,2025-02-20,Awareness,Tablet,18,103,Yes,Yes
43234,43234,320,2023-06-23,Awareness,Laptop,6,778,No,Yes
43235,43235,334,2023-03-12,Awareness,Laptop,10,454,No,Yes
43236,43236,196,2024-05-04,Interest,iPhone,1,516,Yes,Yes
43237,43237,627,2025-08-16,Retention,iPhone,6,271,Yes,No
43238,43238,332,2023-04-14,Interest,Desktop,7,536,Yes,No
43239,43239,311,2023-01-22,Interest,Tablet,3,723,Yes,Yes
43240,43240,737,2025-01-14,Interest,Laptop,18,442,No,No
43241,43241,820,2025-02-23,Purchase,Tablet,17,637,No,Yes
43242,43242,371,2023-01-07,Consideration,iPhone,13,393,No,Yes
43243,43243,11,2023-07-13,Awareness,Desktop,8,589,No,No
43244,43244,33,2023-07-29,Awareness,Android,9,343,No,Yes
43245,43245,92,2023-08-29,Interest,iPhone,10,264,No,Yes
43246,43246,372,2024-08-15,Retention,Desktop,5,207,Yes,Yes
43247,43247,854,2023-12-28,Consideration,Desktop,10,644,Yes,Yes
43248,43248,940,2024-10-29,Retention,Desktop,5,500,No,No
43249,43249,329,2023-05-16,Interest,Laptop,1,783,Yes,No
43250,43250,32,2024-12-08,Consideration,Tablet,15,330,No,Yes
43251,43251,804,2023-03-16,Purchase,Tablet,11,329,No,No
43252,43252,939,2025-05-01,Purchase,Laptop,15,501,Yes,Yes
43253,43253,179,2024-03-10,Purchase,Tablet,14,531,Yes,Yes
43254,43254,455,2023-09-25,Consideration,Desktop,11,182,No,No
43255,43255,179,2025-03-22,Retention,Desktop,3,644,No,Yes
43256,43256,78,2024-05-02,Consideration,Android,7,169,Yes,No
43257,43257,160,2023-04-14,Consideration,Laptop,7,571,No,Yes
43258,43258,389,2024-09-23,Retention,Tablet,15,52,Yes,Yes
43259,43259,130,2025-09-20,Interest,Laptop,14,869,Yes,No
43260,43260,783,2025-08-25,Consideration,iPhone,1,248,No,Yes
43261,43261,837,2023-07-19,Interest,Laptop,13,310,Yes,Yes
43262,43262,121,2025-08-21,Interest,Desktop,9,472,Yes,No
43263,43263,342,2025-10-14,Interest,Desktop,6,101,Yes,Yes
43264,43264,52,2023-04-08,Awareness,Laptop,13,607,Yes,No
43265,43265,780,2024-01-29,Awareness,Laptop,6,132,No,Yes
43266,43266,261,2024-07-15,Purchase,iPhone,16,197,Yes,No
43267,43267,647,2023-06-03,Purchase,Tablet,4,61,No,Yes
43268,43268,825,2025-04-19,Retention,Desktop,7,409,No,Yes
43269,43269,766,2024-09-04,Awareness,Laptop,18,366,Yes,Yes
43270,43270,517,2024-12-24,Interest,iPhone,6,121,Yes,Yes
43271,43271,810,2024-08-22,Interest,Laptop,5,119,No,No
43272,43272,390,2024-05-20,Interest,Laptop,17,640,Yes,Yes
43273,43273,659,2024-08-21,Consideration,Laptop,8,255,No,No
43274,43274,373,2023-09-28,Awareness,Android,18,866,Yes,Yes
43275,43275,503,2025-11-24,Purchase,Desktop,16,773,Yes,Yes
43276,43276,330,2024-05-31,Purchase,Android,17,807,Yes,Yes
43277,43277,900,2024-03-28,Interest,Tablet,12,792,Yes,Yes
43278,43278,263,2024-07-07,Retention,Android,16,833,Yes,Yes
43279,43279,956,2025-08-03,Purchase,iPhone,8,749,Yes,Yes
43280,43280,451,2024-06-09,Interest,iPhone,14,637,Yes,Yes
43281,43281,763,2023-11-02,Purchase,iPhone,2,652,No,Yes
43282,43282,109,2023-01-09,Consideration,Tablet,11,99,No,No
43283,43283,670,2025-08-30,Purchase,Android,4,284,Yes,No
43284,43284,238,2024-12-28,Awareness,Android,6,670,No,No
43285,43285,884,2025-02-17,Purchase,Laptop,9,569,Yes,Yes
43286,43286,68,2023-09-26,Consideration,Laptop,5,546,No,No
43287,43287,723,2025-05-22,Awareness,Desktop,2,716,No,Yes
43288,43288,95,2025-12-08,Consideration,Android,13,232,Yes,No
43289,43289,963,2025-11-19,Awareness,Laptop,11,821,Yes,Yes
43290,43290,481,2023-06-22,Interest,iPhone,1,791,Yes,Yes
43291,43291,567,2025-06-24,Purchase,Laptop,6,64,No,Yes
43292,43292,138,2025-03-08,Consideration,Android,2,364,Yes,Yes
43293,43293,147,2023-01-29,Awareness,Tablet,9,870,Yes,No
43294,43294,463,2023-04-29,Retention,Laptop,10,125,No,No
43295,43295,690,2024-06-08,Awareness,Laptop,10,141,Yes,No
43296,43296,767,2025-04-05,Consideration,Laptop,19,765,Yes,No
43297,43297,547,2025-10-24,Purchase,Laptop,13,707,Yes,No
43298,43298,401,2023-03-03,Purchase,Tablet,10,725,Yes,No
43299,43299,954,2024-02-07,Consideration,Tablet,11,209,No,Yes
43300,43300,619,2023-11-08,Purchase,Laptop,12,294,No,No
43301,43301,680,2025-11-12,Retention,Tablet,16,179,No,Yes
43302,43302,758,2023-11-11,Retention,Tablet,4,173,No,No
43303,43303,776,2023-12-15,Interest,iPhone,12,166,No,Yes
43304,43304,820,2024-10-30,Interest,Desktop,8,745,Yes,No
43305,43305,74,2025-02-25,Awareness,Tablet,20,135,Yes,Yes
43306,43306,430,2023-11-03,Purchase,Desktop,15,339,No,Yes
43307,43307,27,2023-04-13,Consideration,Tablet,7,653,Yes,Yes
43308,43308,828,2024-01-27,Interest,Tablet,7,313,No,No
43309,43309,913,2023-12-10,Consideration,iPhone,1,672,Yes,No
43310,43310,545,2024-01-05,Retention,iPhone,13,832,No,No
43311,43311,175,2023-08-24,Awareness,Desktop,9,470,No,No
43312,43312,414,2025-08-15,Awareness,Laptop,10,72,No,Yes
43313,43313,618,2023-03-22,Purchase,Android,19,731,No,No
43314,43314,385,2023-04-25,Purchase,Tablet,19,702,Yes,No
43315,43315,497,2025-09-05,Awareness,Laptop,12,607,No,Yes
43316,43316,979,2025-08-24,Interest,Laptop,14,126,Yes,No
43317,43317,711,2023-07-17,Awareness,Desktop,9,304,No,No
43318,43318,873,2023-02-01,Awareness,Laptop,14,127,Yes,No
43319,43319,81,2024-10-09,Interest,Laptop,1,593,Yes,Yes
43320,43320,976,2023-09-29,Interest,iPhone,17,555,No,No
43321,43321,174,2023-05-29,Purchase,Desktop,3,401,No,Yes
43322,43322,758,2024-05-11,Interest,Android,9,408,No,No
43323,43323,433,2024-05-04,Consideration,Desktop,8,605,Yes,No
43324,43324,1,2023-11-03,Retention,Tablet,12,242,Yes,No
43325,43325,473,2025-05-21,Interest,Desktop,4,817,No,Yes
43326,43326,639,2025-04-22,Interest,iPhone,12,146,No,Yes
43327,43327,266,2023-10-04,Awareness,Android,8,860,No,Yes
43328,43328,526,2024-02-19,Purchase,iPhone,5,715,Yes,No
43329,43329,247,2024-01-05,Retention,iPhone,14,222,Yes,No
43330,43330,834,2023-10-27,Awareness,Android,12,260,No,No
43331,43331,227,2023-09-25,Purchase,Desktop,19,29,Yes,No
43332,43332,860,2023-08-14,Consideration,Tablet,19,348,No,Yes
43333,43333,237,2023-05-09,Awareness,Laptop,14,150,Yes,No
43334,43334,663,2024-10-29,Retention,Android,16,849,No,Yes
43335,43335,678,2023-07-22,Consideration,Tablet,3,345,No,Yes
43336,43336,879,2024-11-30,Interest,Tablet,19,480,No,No
43337,43337,635,2023-02-27,Consideration,Android,4,240,No,No
43338,43338,748,2024-12-14,Retention,Android,16,359,No,Yes
43339,43339,691,2024-02-22,Interest,Android,8,228,No,No
43340,43340,55,2024-02-26,Awareness,iPhone,11,811,No,Yes
43341,43341,147,2023-07-25,Interest,Desktop,12,380,Yes,Yes
43342,43342,717,2024-05-09,Retention,Desktop,20,469,No,Yes
43343,43343,6,2025-12-29,Consideration,Tablet,17,459,Yes,No
43344,43344,829,2025-10-24,Awareness,iPhone,4,731,Yes,No
43345,43345,249,2023-05-09,Consideration,Laptop,13,375,Yes,No
43346,43346,392,2024-10-04,Awareness,Tablet,4,125,No,Yes
43347,43347,507,2023-04-05,Consideration,Desktop,8,135,Yes,Yes
43348,43348,280,2025-07-14,Retention,Laptop,20,663,Yes,Yes
43349,43349,250,2025-02-08,Consideration,Tablet,14,108,Yes,Yes
43350,43350,561,2023-02-26,Awareness,Android,7,157,No,No
43351,43351,558,2023-01-28,Consideration,Tablet,10,679,No,Yes
43352,43352,933,2024-04-19,Retention,Laptop,16,94,No,Yes
43353,43353,687,2024-11-17,Awareness,Tablet,12,447,Yes,No
43354,43354,62,2025-04-25,Interest,Android,9,116,Yes,Yes
43355,43355,297,2025-06-09,Awareness,Laptop,6,852,No,No
43356,43356,40,2023-12-23,Consideration,Tablet,9,521,Yes,Yes
43357,43357,751,2024-09-13,Interest,Laptop,17,200,No,Yes
43358,43358,929,2023-12-20,Awareness,Desktop,10,379,No,No
43359,43359,343,2024-03-20,Awareness,Desktop,6,104,Yes,Yes
43360,43360,696,2024-03-14,Awareness,Laptop,4,261,Yes,Yes
43361,43361,19,2024-12-04,Retention,Laptop,9,223,No,No
43362,43362,675,2025-02-01,Consideration,Tablet,3,228,Yes,No
43363,43363,566,2024-08-11,Retention,iPhone,14,85,Yes,Yes
43364,43364,719,2023-10-05,Consideration,Tablet,10,101,Yes,Yes
43365,43365,288,2023-07-13,Consideration,Android,16,532,No,No
43366,43366,587,2024-05-14,Retention,Tablet,17,731,No,No
43367,43367,221,2023-04-24,Purchase,Android,3,69,No,Yes
43368,43368,929,2025-01-16,Awareness,Desktop,13,134,No,No
43369,43369,15,2025-06-16,Retention,iPhone,3,266,Yes,Yes
43370,43370,511,2025-07-19,Consideration,iPhone,12,251,Yes,No
43371,43371,817,2023-01-18,Awareness,iPhone,17,864,Yes,Yes
43372,43372,57,2025-10-28,Interest,Laptop,17,479,No,Yes
43373,43373,475,2025-03-23,Interest,Tablet,15,357,Yes,Yes
43374,43374,832,2024-03-08,Interest,iPhone,1,693,Yes,No
43375,43375,991,2023-03-03,Retention,Desktop,7,734,No,No
43376,43376,623,2023-02-02,Consideration,iPhone,9,457,Yes,Yes
43377,43377,631,2023-02-14,Retention,iPhone,6,579,No,Yes
43378,43378,570,2025-08-16,Consideration,Laptop,2,210,No,Yes
43379,43379,553,2025-09-02,Purchase,Tablet,18,662,No,Yes
43380,43380,537,2024-01-19,Purchase,Tablet,8,221,Yes,No
43381,43381,461,2025-10-26,Awareness,Desktop,7,812,No,Yes
43382,43382,181,2025-03-08,Awareness,iPhone,13,240,Yes,Yes
43383,43383,702,2023-08-29,Retention,Laptop,11,331,Yes,Yes
43384,43384,740,2023-12-04,Awareness,Desktop,6,637,Yes,No
43385,43385,845,2023-10-08,Awareness,iPhone,6,731,No,No
43386,43386,183,2025-04-21,Retention,Laptop,6,770,No,No
43387,43387,686,2025-11-16,Consideration,Tablet,4,514,No,No
43388,43388,798,2024-03-21,Retention,Tablet,1,608,Yes,Yes
43389,43389,779,2024-01-21,Purchase,iPhone,5,77,Yes,Yes
43390,43390,426,2024-08-31,Retention,Desktop,10,699,Yes,Yes
43391,43391,730,2023-12-30,Purchase,Desktop,20,156,Yes,No
43392,43392,332,2024-03-08,Retention,Tablet,20,227,No,No
43393,43393,608,2023-04-09,Consideration,Laptop,16,738,No,Yes
43394,43394,454,2024-09-28,Interest,Tablet,8,726,Yes,Yes
43395,43395,506,2024-11-02,Purchase,Android,18,392,Yes,No
43396,43396,633,2024-03-02,Purchase,Laptop,9,330,Yes,Yes
43397,43397,298,2024-07-09,Retention,Desktop,13,705,Yes,No
43398,43398,628,2025-12-05,Purchase,Tablet,3,569,Yes,Yes
43399,43399,675,2024-06-01,Interest,Tablet,17,296,Yes,No
43400,43400,278,2024-08-07,Awareness,iPhone,17,506,Yes,No
43401,43401,318,2025-11-18,Interest,Android,15,133,No,No
43402,43402,494,2024-01-29,Retention,Android,16,42,Yes,Yes
43403,43403,372,2025-10-05,Retention,Laptop,3,714,Yes,Yes
43404,43404,826,2025-02-26,Purchase,Laptop,10,488,Yes,Yes
43405,43405,556,2024-08-18,Interest,iPhone,8,834,Yes,Yes
43406,43406,414,2025-03-17,Interest,iPhone,10,842,No,Yes
43407,43407,859,2025-01-08,Retention,Desktop,2,833,Yes,Yes
43408,43408,638,2023-05-18,Purchase,iPhone,6,466,No,No
43409,43409,269,2023-01-14,Awareness,Android,4,686,Yes,No
43410,43410,748,2023-07-22,Awareness,Desktop,17,235,No,No
43411,43411,433,2023-09-27,Consideration,Android,17,242,No,Yes
43412,43412,92,2024-08-07,Interest,iPhone,19,761,No,No
43413,43413,961,2023-03-01,Interest,Desktop,12,446,Yes,No
43414,43414,884,2023-04-18,Purchase,iPhone,17,317,Yes,Yes
43415,43415,737,2024-10-29,Interest,Android,1,200,No,No
43416,43416,956,2023-11-08,Interest,Laptop,15,529,Yes,Yes
43417,43417,724,2023-12-05,Interest,Android,17,203,No,Yes
43418,43418,560,2025-01-24,Retention,iPhone,3,652,Yes,Yes
43419,43419,840,2023-10-22,Purchase,Tablet,5,644,Yes,Yes
43420,43420,552,2024-08-28,Awareness,Laptop,1,437,Yes,No
43421,43421,545,2025-03-20,Retention,iPhone,17,470,No,Yes
43422,43422,249,2025-11-08,Consideration,Tablet,19,559,Yes,No
43423,43423,7,2024-12-06,Consideration,Tablet,11,603,No,Yes
43424,43424,690,2025-01-04,Retention,iPhone,5,611,No,Yes
43425,43425,764,2024-01-12,Retention,Android,5,730,No,No
43426,43426,143,2023-03-29,Interest,Android,5,483,Yes,No
43427,43427,13,2024-08-07,Retention,Tablet,16,432,Yes,Yes
43428,43428,199,2023-04-02,Interest,Android,13,82,No,No
43429,43429,280,2023-09-22,Interest,Laptop,17,779,No,No
43430,43430,882,2025-07-28,Interest,Android,12,837,No,No
43431,43431,925,2025-12-31,Retention,Tablet,14,508,No,Yes
43432,43432,548,2023-07-12,Awareness,Tablet,18,683,No,No
43433,43433,315,2023-06-16,Purchase,Android,11,396,No,No
43434,43434,75,2024-12-12,Interest,iPhone,13,604,No,No
43435,43435,801,2023-12-21,Interest,Tablet,15,552,No,Yes
43436,43436,317,2023-03-18,Purchase,Tablet,20,263,No,Yes
43437,43437,314,2024-02-17,Retention,Android,12,680,No,Yes
43438,43438,965,2025-05-27,Purchase,Desktop,6,440,No,Yes
43439,43439,158,2024-11-10,Consideration,Desktop,8,843,Yes,No
43440,43440,814,2024-03-16,Retention,iPhone,2,389,No,No
43441,43441,795,2025-04-28,Interest,Android,11,775,Yes,Yes
43442,43442,114,2023-04-30,Purchase,Desktop,20,183,No,Yes
43443,43443,276,2025-05-12,Awareness,iPhone,13,797,No,Yes
43444,43444,632,2025-01-06,Interest,Laptop,19,613,No,No
43445,43445,426,2025-01-06,Retention,Desktop,1,356,Yes,No
43446,43446,112,2025-03-10,Awareness,Tablet,18,827,No,Yes
43447,43447,1,2025-03-27,Awareness,Laptop,1,385,No,No
43448,43448,26,2025-02-09,Interest,Tablet,10,660,No,Yes
43449,43449,683,2024-10-26,Awareness,iPhone,19,222,Yes,No
43450,43450,18,2023-01-01,Purchase,iPhone,5,237,No,No
43451,43451,731,2023-12-03,Consideration,iPhone,1,847,No,No
43452,43452,17,2023-01-09,Consideration,Laptop,2,307,No,Yes
43453,43453,345,2023-04-26,Awareness,Android,10,843,Yes,No
43454,43454,132,2025-09-18,Interest,Laptop,5,243,No,No
43455,43455,267,2023-02-27,Consideration,iPhone,15,323,Yes,Yes
43456,43456,937,2023-01-20,Purchase,iPhone,17,196,No,Yes
43457,43457,857,2023-10-10,Purchase,Laptop,16,58,Yes,Yes
43458,43458,838,2025-07-01,Retention,Laptop,13,207,Yes,No
43459,43459,743,2023-08-17,Awareness,iPhone,7,271,No,No
43460,43460,592,2023-11-23,Awareness,Laptop,9,363,Yes,Yes
43461,43461,877,2023-01-02,Interest,Laptop,11,410,Yes,Yes
43462,43462,568,2025-03-07,Interest,Tablet,2,511,No,No
43463,43463,385,2023-03-24,Retention,Android,3,527,No,Yes
43464,43464,972,2023-03-17,Purchase,Laptop,11,383,No,Yes
43465,43465,606,2023-10-09,Retention,Laptop,1,169,Yes,Yes
43466,43466,31,2024-01-27,Retention,Desktop,9,232,No,Yes
43467,43467,22,2023-05-11,Retention,Laptop,4,782,No,No
43468,43468,976,2023-05-31,Consideration,Laptop,7,899,No,No
43469,43469,106,2024-06-20,Consideration,Desktop,7,601,No,No
43470,43470,278,2023-12-08,Awareness,Desktop,14,179,Yes,No
43471,43471,999,2025-01-05,Awareness,iPhone,18,226,Yes,Yes
43472,43472,723,2025-03-10,Retention,Tablet,8,163,Yes,No
43473,43473,654,2024-12-03,Retention,Tablet,13,176,Yes,No
43474,43474,896,2024-01-28,Purchase,Laptop,20,372,Yes,No
43475,43475,108,2025-01-29,Consideration,Android,9,781,No,Yes
43476,43476,573,2023-07-22,Retention,Android,17,242,Yes,No
43477,43477,299,2025-12-21,Retention,iPhone,1,814,Yes,No
43478,43478,388,2023-08-10,Purchase,Tablet,15,816,Yes,No
43479,43479,183,2023-05-24,Retention,Android,12,477,No,Yes
43480,43480,363,2025-12-18,Retention,Tablet,13,428,Yes,Yes
43481,43481,318,2024-05-10,Purchase,Android,11,197,Yes,Yes
43482,43482,3,2024-03-12,Consideration,Tablet,17,68,Yes,Yes
43483,43483,807,2025-12-31,Retention,Desktop,6,263,No,No
43484,43484,895,2024-10-08,Purchase,Tablet,15,608,Yes,Yes
43485,43485,43,2023-06-09,Interest,Android,16,569,No,Yes
43486,43486,758,2024-05-16,Consideration,Desktop,4,853,No,No
43487,43487,927,2024-12-06,Awareness,Desktop,2,323,Yes,No
43488,43488,539,2023-07-24,Awareness,Tablet,20,124,No,No
43489,43489,605,2025-07-12,Consideration,Android,12,295,No,No
43490,43490,993,2025-06-10,Retention,Laptop,19,551,Yes,No
43491,43491,802,2023-07-29,Purchase,iPhone,16,857,Yes,No
43492,43492,855,2024-01-03,Retention,Tablet,18,40,No,Yes
43493,43493,505,2024-03-11,Purchase,iPhone,10,822,No,Yes
43494,43494,999,2024-06-14,Purchase,Desktop,13,524,Yes,Yes
43495,43495,531,2025-09-08,Consideration,iPhone,20,505,Yes,Yes
43496,43496,473,2025-05-21,Interest,Laptop,20,674,No,Yes
43497,43497,563,2023-10-27,Purchase,Tablet,6,47,Yes,Yes
43498,43498,391,2024-08-08,Consideration,Desktop,15,297,No,Yes
43499,43499,895,2025-07-16,Consideration,Laptop,6,591,No,No
43500,43500,69,2024-03-12,Consideration,Desktop,2,871,Yes,Yes
43501,43501,571,2025-11-30,Purchase,iPhone,4,597,Yes,Yes
43502,43502,297,2023-11-24,Consideration,Tablet,11,739,No,No
43503,43503,148,2024-12-01,Purchase,Desktop,1,603,No,No
43504,43504,679,2023-06-23,Retention,Desktop,15,278,Yes,Yes
43505,43505,667,2023-06-27,Purchase,iPhone,10,530,No,Yes
43506,43506,641,2025-07-03,Awareness,Desktop,10,834,Yes,No
43507,43507,439,2023-06-12,Purchase,Desktop,14,714,No,Yes
43508,43508,926,2023-05-13,Awareness,Tablet,4,283,No,Yes
43509,43509,916,2025-01-09,Awareness,Tablet,11,136,No,No
43510,43510,665,2024-12-09,Purchase,iPhone,17,209,Yes,No
43511,43511,375,2023-11-01,Interest,Android,1,76,Yes,Yes
43512,43512,414,2023-10-08,Consideration,Tablet,13,877,No,Yes
43513,43513,107,2025-04-09,Consideration,iPhone,10,665,Yes,Yes
43514,43514,653,2024-02-24,Purchase,Desktop,5,54,No,No
43515,43515,915,2023-11-11,Purchase,Tablet,11,589,No,Yes
43516,43516,764,2023-03-25,Purchase,Tablet,20,296,No,Yes
43517,43517,945,2025-07-07,Interest,Tablet,2,432,No,Yes
43518,43518,428,2025-05-22,Purchase,Laptop,17,333,Yes,Yes
43519,43519,467,2023-11-23,Awareness,iPhone,10,458,No,Yes
43520,43520,875,2024-06-10,Purchase,Laptop,5,315,Yes,Yes
43521,43521,289,2025-03-09,Interest,Tablet,17,666,No,No
43522,43522,450,2024-08-05,Interest,Laptop,11,109,No,No
43523,43523,488,2023-03-11,Retention,Laptop,15,77,Yes,No
43524,43524,615,2025-11-19,Interest,Android,3,348,Yes,Yes
43525,43525,736,2025-12-11,Interest,Tablet,5,358,No,No
43526,43526,573,2024-05-21,Purchase,Tablet,20,791,Yes,Yes
43527,43527,65,2025-07-10,Interest,iPhone,15,429,No,No
43528,43528,645,2023-01-10,Consideration,Desktop,13,695,Yes,No
43529,43529,50,2023-12-16,Interest,Tablet,9,585,Yes,No
43530,43530,781,2024-03-01,Retention,Laptop,1,838,Yes,Yes
43531,43531,260,2023-02-13,Interest,iPhone,3,844,Yes,Yes
43532,43532,398,2023-06-16,Retention,Android,6,305,No,No
43533,43533,240,2023-09-29,Retention,Desktop,20,447,No,Yes
43534,43534,739,2024-11-03,Purchase,Desktop,15,832,No,No
43535,43535,940,2024-12-29,Retention,iPhone,3,746,No,Yes
43536,43536,375,2025-01-18,Consideration,Laptop,6,632,Yes,Yes
43537,43537,280,2023-07-01,Consideration,Tablet,4,188,No,Yes
43538,43538,663,2023-08-12,Interest,Android,3,417,Yes,Yes
43539,43539,45,2023-03-20,Interest,Tablet,6,219,No,Yes
43540,43540,944,2025-02-20,Retention,Desktop,2,162,Yes,Yes
43541,43541,659,2025-10-08,Awareness,Desktop,5,135,No,No
43542,43542,760,2023-08-12,Purchase,Android,1,59,Yes,Yes
43543,43543,474,2025-11-15,Interest,iPhone,4,228,Yes,Yes
43544,43544,833,2023-06-04,Consideration,Desktop,9,404,Yes,No
43545,43545,677,2023-04-15,Consideration,Android,13,205,Yes,No
43546,43546,609,2023-03-19,Awareness,Desktop,11,366,No,Yes
43547,43547,672,2024-12-22,Consideration,Desktop,3,644,No,Yes
43548,43548,941,2025-08-23,Consideration,Desktop,17,65,Yes,Yes
43549,43549,351,2023-07-04,Retention,Desktop,6,318,No,Yes
43550,43550,762,2023-03-12,Purchase,Laptop,13,363,Yes,Yes
43551,43551,743,2024-07-26,Consideration,iPhone,16,107,Yes,No
43552,43552,136,2024-03-23,Purchase,Desktop,1,885,Yes,Yes
43553,43553,802,2023-08-23,Interest,Android,3,651,No,No
43554,43554,784,2024-04-30,Consideration,Tablet,3,522,No,No
43555,43555,5,2025-07-28,Awareness,Desktop,16,97,Yes,No
43556,43556,18,2024-06-11,Retention,Laptop,18,330,No,Yes
43557,43557,254,2025-01-30,Retention,Android,10,220,Yes,Yes
43558,43558,190,2024-06-10,Awareness,Tablet,7,165,No,No
43559,43559,255,2024-07-23,Retention,Android,11,807,No,No
43560,43560,445,2023-01-14,Interest,Tablet,19,109,No,Yes
43561,43561,273,2024-05-05,Awareness,iPhone,20,598,Yes,No
43562,43562,627,2024-07-17,Consideration,Android,20,532,Yes,No
43563,43563,717,2023-10-06,Interest,Android,19,186,Yes,No
43564,43564,773,2023-06-16,Consideration,iPhone,8,637,Yes,No
43565,43565,54,2025-10-11,Awareness,Desktop,2,804,Yes,No
43566,43566,186,2025-05-19,Awareness,Tablet,16,876,Yes,Yes
43567,43567,55,2025-08-11,Awareness,Desktop,19,725,No,No
43568,43568,635,2024-06-10,Interest,Tablet,10,34,Yes,Yes
43569,43569,780,2025-09-27,Consideration,Android,6,524,No,Yes
43570,43570,839,2023-07-30,Interest,Desktop,4,789,Yes,No
43571,43571,513,2023-04-16,Awareness,iPhone,1,699,Yes,No
43572,43572,333,2023-08-25,Interest,Android,14,512,No,Yes
43573,43573,591,2025-08-11,Retention,Tablet,3,220,No,No
43574,43574,236,2024-05-29,Retention,Android,13,527,Yes,No
43575,43575,99,2023-12-30,Consideration,iPhone,11,813,Yes,No
43576,43576,390,2024-12-11,Awareness,iPhone,13,665,Yes,No
43577,43577,537,2024-08-22,Purchase,iPhone,12,720,Yes,No
43578,43578,208,2024-09-21,Purchase,Tablet,8,207,Yes,No
43579,43579,642,2025-02-24,Awareness,Android,13,555,No,No
43580,43580,276,2025-10-03,Purchase,Desktop,9,256,No,No
43581,43581,82,2025-02-26,Retention,Laptop,1,236,Yes,No
43582,43582,395,2024-12-26,Interest,Desktop,10,273,No,No
43583,43583,20,2025-05-11,Interest,Tablet,20,453,No,No
43584,43584,424,2023-09-14,Interest,Android,11,98,No,Yes
43585,43585,876,2023-02-10,Retention,Tablet,18,398,No,No
43586,43586,137,2025-09-07,Retention,Android,16,692,No,Yes
43587,43587,327,2025-02-15,Purchase,Android,15,111,Yes,No
43588,43588,610,2023-02-19,Interest,Tablet,4,567,No,No
43589,43589,947,2023-04-27,Awareness,Android,20,217,Yes,No
43590,43590,453,2025-04-03,Consideration,Tablet,3,514,Yes,No
43591,43591,915,2025-11-02,Awareness,Android,3,198,No,No
43592,43592,537,2025-05-05,Awareness,Desktop,8,491,Yes,Yes
43593,43593,80,2025-12-26,Awareness,Laptop,8,334,No,No
43594,43594,976,2025-05-01,Awareness,Desktop,12,242,Yes,No
43595,43595,421,2023-04-09,Awareness,Tablet,14,286,Yes,No
43596,43596,780,2024-09-12,Consideration,iPhone,4,157,Yes,No
43597,43597,904,2024-11-06,Awareness,Tablet,14,67,No,No
43598,43598,859,2024-02-07,Awareness,Android,3,44,Yes,No
43599,43599,922,2024-05-19,Purchase,Android,5,803,No,No
43600,43600,569,2025-05-31,Awareness,Tablet,3,35,No,Yes
43601,43601,817,2024-05-15,Consideration,Android,16,435,No,No
43602,43602,141,2025-04-24,Purchase,Tablet,11,269,Yes,Yes
43603,43603,677,2025-11-08,Awareness,Desktop,12,480,No,No
43604,43604,594,2025-08-11,Consideration,Tablet,8,603,No,No
43605,43605,777,2023-05-12,Retention,Desktop,6,557,No,No
43606,43606,8,2025-04-30,Purchase,iPhone,11,399,Yes,No
43607,43607,146,2023-11-21,Interest,iPhone,9,437,No,Yes
43608,43608,158,2025-06-15,Interest,Desktop,20,856,No,No
43609,43609,922,2024-11-23,Purchase,iPhone,13,227,No,No
43610,43610,350,2024-06-12,Retention,Laptop,5,23,Yes,Yes
43611,43611,840,2024-06-10,Interest,Tablet,6,642,No,Yes
43612,43612,149,2023-02-17,Awareness,Tablet,16,795,Yes,Yes
43613,43613,356,2024-05-16,Consideration,Tablet,20,879,Yes,No
43614,43614,69,2025-04-13,Consideration,iPhone,5,395,No,Yes
43615,43615,656,2023-01-10,Consideration,Laptop,5,57,No,Yes
43616,43616,497,2025-01-22,Interest,Android,5,246,No,No
43617,43617,912,2025-02-18,Awareness,Laptop,11,475,No,Yes
43618,43618,235,2025-05-14,Retention,Tablet,17,785,Yes,No
43619,43619,819,2024-07-15,Purchase,Laptop,4,405,Yes,Yes
43620,43620,469,2025-12-13,Consideration,Desktop,14,540,Yes,Yes
43621,43621,969,2023-11-18,Purchase,Laptop,5,229,Yes,Yes
43622,43622,247,2023-10-01,Purchase,iPhone,7,128,No,No
43623,43623,987,2024-11-02,Retention,Laptop,20,825,No,No
43624,43624,891,2023-04-02,Retention,Tablet,20,681,Yes,Yes
43625,43625,306,2025-03-22,Retention,Tablet,2,64,No,Yes
43626,43626,633,2023-10-23,Interest,Tablet,20,530,Yes,Yes
43627,43627,51,2024-07-13,Awareness,Tablet,15,659,Yes,No
43628,43628,205,2024-07-18,Consideration,iPhone,2,613,No,Yes
43629,43629,876,2023-03-23,Retention,Desktop,3,653,No,No
43630,43630,293,2024-04-24,Purchase,Desktop,16,654,Yes,No
43631,43631,331,2023-11-16,Awareness,Desktop,2,634,No,No
43632,43632,755,2023-10-21,Retention,Laptop,15,636,No,No
43633,43633,817,2025-08-13,Purchase,iPhone,17,85,Yes,No
43634,43634,182,2024-08-19,Awareness,Android,7,447,No,Yes
43635,43635,338,2023-04-19,Retention,Desktop,10,81,No,Yes
43636,43636,386,2024-01-29,Interest,iPhone,4,645,No,No
43637,43637,839,2023-12-11,Consideration,iPhone,18,118,Yes,No
